rent,bedroom,bathrooms,additional_rooms,balcany,brokarage,area,furnishing,avalable_for,address,floor_number,facing,floor_type,gate_community,corner_pro,parking,wheelchairadption,petfacility,aggDur,noticeDur,lightbill,powerbackup,propertyage
"25,000",2,2,Not given,1,"Deposit₹ 100,000/-",Super Built up area 1200(111.48 sq.m.)Built Up area: 1180 sq.ft. (109.63 sq.m.)Carpet area: 1080 sq.ft. (100.34 sq.m.)  sq.ft.,Semifurnished,Family Only," in Kumar Pinnacle, Sangamvadi, , Pune, Maharashtra",8th   of 8 Floors,East,Vitrified,Yes,Yes,,Yes,,11 Months,1 Months,Charges not included,Full,10+ Year Old
8000,1,1,Not given,1,"Deposit₹ 20,000/-",Plot area 750(69.68 sq.m.)  sq.ft.,Unfurnished,"Family , Bachelors (Men Only)"," in Munjaba Vasti, , Pune, Maharashtra",,,,,,"1 Covered, 1 Open",,,12 Months,0 Months,Charges not included,None,1 to 5 Year Old
"11,000",2,2,Not given,2,"Deposit₹ 40,000/-",Carpet area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Sunrise avenue , Dhayarigoan, , Pune, Maharashtra",3rd   of 5 Floors,East,Ceramic,,,1 Covered,,,11 Months,1 Months,Charges not included,Full,1 to 5 Year Old
"20,000",2,2,Pooja Room,2,"Deposit₹ 50,000/-",Carpet area: 65   sq.m.,Semifurnished,Family Only," in Sanctuary,F802,behind Bird Valley, Shahunagar, , Pune, Maharashtra",8th   of 11 Floors,North-West,Vitrified,Yes,,"1 Covered, 1 Open",,,None,2 Months,Charges not included,Partial,0 to 1 Year Old
"11,500",1,1,Not given,1,"Maintenance₹ 660/- (/ month)Deposit₹ 30,000/-",Super Built up area 550(51.1 sq.m.)Built Up area: 530 sq.ft. (49.24 sq.m.)Carpet area: 520 sq.ft. (48.31 sq.m.)  sq.ft.,Semifurnished,All," in Vardhaman Garden CHSL, Hadapsar, , Pune, Maharashtra",1st   of 3 Floors,West,Mosaic,Yes,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"10,000",1,1,Not given,1,"Deposit₹ 30,000/-",Carpet area: 555 (51.56 sq.m.)  sq.ft.,Unfurnished,All," in Saj Shree Society, Opposite SP Infosity Phursungi, , Pune, Maharashtra",1st   of 5 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
6000,1,1,Not given,1,"Deposit₹ 10,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,All," in Trimurti Niwas, Lohegaon, , Pune, Maharashtra",2nd   of 2 Floors,,Ceramic,,,1 Covered,,,None,1 Months,Charges not included,None,5 to 10 Year Old
8000,1,1,Not given,1,,Super Built up area 532(49.42 sq.m.)  sq.ft.,Unfurnished,All," in Nilesh Binawat Park, Hadapsar, , Pune, Maharashtra",2nd   of 3 Floors,,,Yes,,1 Covered,,,None,0 Months,Charges included,None,5 to 10 Year Old
"17,000",2,2,Not given,2,"Deposit₹ 40,000/-",Built Up area: 1250 (116.13 sq.m.)Carpet area: 1060 sq.ft. (98.48 sq.m.)  sq.ft.,Unfurnished,Family Only," in Suryodaya Apartment, Pimple Nilakh, , Pune, Maharashtra",2nd   of 4 Floors,,Marble,,,1 Covered,,,11 Months,1 Months,Charges not included,Partial,5 to 10 Year Old
6500,1,1,Not given,,"Deposit₹ 13,000/-",Carpet area: 465 (43.2 sq.m.)  sq.ft.,Semifurnished,Family Only," in Xrbia Hinjewadi Road, Nere, , Pune, Maharashtra",5th   of 10 Floors,,Marble,Yes,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
7500,1,1,Not given,,"Deposit₹ 20,000/-",Carpet area: 320 (29.73 sq.m.)  sq.ft.,Semifurnished,Family Only," in kalpataru Apartment Warje Malwadi, Warje Malwadi Pune, , Pune, Maharashtra",1st   of 3 Floors,East,Others,,,,,,24 Months,2 Months,Charges included,None,10+ Year Old
"12,500",2,2,Not given,1,"Deposit₹ 40,000/-",Carpet area: 750 (69.68 sq.m.)  sq.ft.,Unfurnished,Family Only," in Chintamani Garden, Ambegaon Budruk, , Pune, Maharashtra",6th   of 6 Floors,East,Vitrified,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,Partial,10+ Year Old
"11,000",1,1,Not given,1,"Deposit₹ 20,000/-",Carpet area: 629 (58.44 sq.m.)  sq.ft.,Semifurnished,Family Only," in riverview three society, shitala devi nagar, , Pune, Maharashtra",3rd   of 4 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,1 to 5 Year Old
7500,2,2,Not given,1,,Carpet area: 650 (60.39 sq.m.)  sq.ft.,Semifurnished,All," in Gagan Aakansha Housing Complex, Uruli Kanchan, , Pune, Maharashtra",4th   of 7 Floors,West,,,,1 Covered,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"16,000",2,2,Not given,1,"Deposit₹ 20,000/-",Super Built up area 700(65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in saraswati apartment, Chandan Nagar, , Pune, Maharashtra",3rd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"11,000",2,2,Not given,1,"Deposit₹ 23,000/-",Carpet area: 950 (88.26 sq.m.)  sq.ft.,Semifurnished,All," in Nanashree Nivas, Naran Bhag,Keshavnagar, , Pune, Maharashtra",2nd   of 2 Floors,East,,,," Covered,  Open",,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
"19,000",2,2,Not given,3,Deposit2 months rent,Super Built up area 1010(93.83 sq.m.)  sq.ft.,Semifurnished,Family Only," in Amrut Ganga, Manik Baug, , Pune, Maharashtra",2nd   of 11 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"11,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 630(58.53 sq.m.)  sq.ft.,Semifurnished,Family Only," in Morya Gosavi Raj Park, Pimpri Chinchwad, , Pune, Maharashtra",1st   of 5 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"15,000",1,2,Not given,1,"Deposit₹ 25,000/-",Built Up area: 649 (60.29 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shivam Majestica, Wakad, , Pune, Maharashtra",5th   of 7 Floors,,,,,,,,12 Months,1 Months,Charges not included,None,5 to 10 Year Old
"17,000",2,2,Not given,1,"Deposit₹ 30,000/-",Carpet area: 1250 (116.13 sq.m.)  sq.ft.,Unfurnished,All," in Gokhale Nagar, , Pune, Maharashtra",1st   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
8000,1,1,Not given,1,"Deposit₹ 15,000/-",Carpet area: 540 (50.17 sq.m.)  sq.ft.,Unfurnished,Family Only," in shiv aaradhana society, Bhekrai Nagar, , Pune, Maharashtra",Ground of 4 Floors,,,,,1 Open,,,11 Months,0 Months,Charges not included,None,5 to 10 Year Old
9000,1,1,Not given,,"Maintenance₹ 200/- (/ month)Deposit₹ 30,000/-",Super Built up area 475(44.13 sq.m.)  sq.ft.,Semifurnished,All," in Kalewadi Phata, , Pune, Maharashtra",Ground of 3 Floors,South-West,Vitrified,,,,,,None,0 Months,Charges included,None,0 to 1 Year Old
"11,000",1,1,Not given,2,,Super Built up area 700(65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in Mantra Senses, Handewadi, , Pune, Maharashtra",4th   of 11 Floors,North-West,,Yes,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"10,000",1,1,Not given,1,Deposit3 months rent,Built Up area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,All," in Vitthal Nagar, , Pune, Maharashtra",2nd   of 4 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"12,000",2,2,Not given,1,Deposit2 months rent,Super Built up area 1100(102.19 sq.m.)Built Up area: 1000 sq.ft. (92.9 sq.m.)Carpet area: 750 sq.ft. (69.68 sq.m.)  sq.ft.,Furnished,Family Only," in Munnalal Paradise, Hadapsar, , Pune, Maharashtra",2nd   of 4 Floors,North-East,Vitrified,Yes,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"10,000",1,1,Not given,2,"Deposit₹ 25,000/-",Super Built up area 500(46.45 sq.m.)Built Up area: 450 sq.ft. (41.81 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.)  sq.ft.,Unfurnished,All," in On Request , Mundhwa, , Pune, Maharashtra",1st   of 3 Floors,,Ceramic,Yes,,3 Covered,,,11 Months,1 Months,Charges not included,None,0 to 1 Year Old
"10,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 651(60.48 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 600 sq.ft. (55.74 sq.m.)  sq.ft.,Unfurnished,All," in deshpande sankul, Kashid Nagar, , Pune, Maharashtra",3rd   of 4 Floors,North,,Yes,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
9500,1,1,Others,,"Deposit₹ 30,000/-",Super Built up area 700(65.03 sq.m.)Built Up area: 650 sq.ft. (60.39 sq.m.)Carpet area: 645 sq.ft. (59.92 sq.m.)  sq.ft.,Unfurnished,All," in Kondhwa, , Pune, Maharashtra",4th   of 5 Floors,South,Marble,Yes,,1 Open,Yes,,24 Months,1 Months,Charges not included,None,1 to 5 Year Old
7500,1,1,Not given,3,"Deposit₹ 10,000/-",Super Built up area 700(65.03 sq.m.)  sq.ft.,Unfurnished,Family Only," in Lohegaon, , Pune, Maharashtra",2nd   of 3 Floors,,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
"14,000",2,2,Not given,,"Deposit₹ 40,000/-",Built Up area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,All," in Ganesh Siddhi Residency, Chikhali, , Pune, Maharashtra",1st   of 5 Floors,,,Yes,,,,,None,0 Months,Charges included,None,1 to 5 Year Old
"13,000",2,1,Not given,1,"Deposit₹ 30,000/-",Plot area 2500(232.26 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)  sq.ft.,Unfurnished,Family Only," in Akurdi, , Pune, Maharashtra",,South-West,,,,1 Open,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"15,000",2,2,Not given,2,Deposit3 months rent,Built Up area: 1300 (120.77 sq.m.)  sq.ft.,Unfurnished,All," in Kale Padal, , Pune, Maharashtra",,,,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"15,000",2,2,Not given,1,"Deposit₹ 50,000/-",Carpet area: 850 (78.97 sq.m.)  sq.ft.,Unfurnished,All," in Dagde Tirumala Heights, Siddharth Nagar, , Pune, Maharashtra",2nd   of 5 Floors,West,Vitrified,,,2 Open,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"14,500",1,1,Not given,,"Deposit₹ 35,000/-",Super Built up area 565(52.49 sq.m.)  sq.ft.,Semifurnished,All," in Shanta Niketan Housing Society, Bopodi, , Pune, Maharashtra",1st   of 4 Floors,,,Yes,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
7000,1,1,Not given,,"Deposit₹ 15,000/-",Built Up area: 300 (27.87 sq.m.)  sq.ft.,Unfurnished,Family Only," in Janwadi, , Pune, Maharashtra",Ground of 2 Floors,,,,,,,,None,0 Months,Charges not included,None,10+ Year Old
"10,500",1,1,Not given,1,"Deposit₹ 15,000/-",Built Up area: 650 (60.39 sq.m.)  sq.ft.,Unfurnished,All," in Indraprastha Society, Wadgaon Sheri, , Pune, Maharashtra",2nd   of 3 Floors,,,,,,,,None,0 Months,Charges not included,None,1 to 5 Year Old
"14,000",2,2,Not given,1,"Deposit₹ 40,000/-",Super Built up area 1000(92.9 sq.m.)  sq.ft.,Unfurnished,All," in v&g residency, Bhairav Nagar, , Pune, Maharashtra",1st   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,5 to 10 Year Old
6000,1,1,Not given,,"Deposit₹ 12,000/-",Super Built up area 300(27.87 sq.m.)Carpet area: 250 sq.ft. (23.23 sq.m.)  sq.ft.,Unfurnished,All," in Tukaram Nagar, , Pune, Maharashtra",1st   of 2 Floors,South,,Yes,,"2 Covered, 2 Open",,,None,0 Months,Charges not included,None,1 to 5 Year Old
"11,000",2,1,Not given,1,"Deposit₹ 40,000/-",Plot area 2177.96(202.34 sq.m.)  sq.ft.,Unfurnished,Family Only," in Orient Park, Hadapsar, , Pune, Maharashtra",,East,Polished concrete,,,1 Covered,,,11 Months,1 Months,Charges not included,None,5 to 10 Year Old
"13,000",1,1,Study Room,1,,Plot area 600(55.74 sq.m.)  sq.ft.,Unfurnished,All," in Adarsh Colony, , Pune, Maharashtra",,East,Others,Yes,,2 Covered,,Yes,None,1 Months,Charges not included,None,10+ Year Old
"13,000",1,1,Not given,1,"Deposit₹ 30,000/-",Super Built up area 700(65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Saidham Society, Dhanori, , Pune, Maharashtra",2nd   of 6 Floors,South-West,,Yes,,"1 Covered, 0 Open",,,11 Months,1 Months,Charges not included,None,10+ Year Old
"11,000",1,1,Not given,,"Deposit₹ 25,000/-",Built Up area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Vadgaon Sheri, , Pune, Maharashtra",Ground of 2 Floors,South,,,,1 Open,,,None,0 Months,Charges included,None,1 to 5 Year Old
6000,1,1,Not given,1,,Built Up area: 7000 (650.32 sq.m.)  sq.ft.,Unfurnished,All," in On Request, Ambegaon Kh, , Pune, Maharashtra",1st   of 2 Floors,South-East,,,,1 Open,,,None,0 Months,Charges not included,None,10+ Year Old
"17,000",2,2,Not given,1,"Deposit₹ 60,000/-",Super Built up area 1026(95.32 sq.m.)Built Up area: 900 sq.ft. (83.61 sq.m.)Carpet area: 850 sq.ft. (78.97 sq.m.)  sq.ft.,Semifurnished,Family Only," in Anmol Residency, Wakad, , Pune, Maharashtra",3rd   of 6 Floors,South-East,Mosaic,Yes,,1 Covered,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"15,000",1,1,Not given,1,"Deposit₹ 40,000/-",Built Up area: 700 (65.03 sq.m.)  sq.ft.,Semifurnished,Family Only," in Bavdhan, , Pune, Maharashtra",1st   of 4 Floors,South-East,,,,"1 Covered, 0 Open",,,None,0 Months,Charges not included,None,10+ Year Old
"11,500",2,2,Not given,1,"Deposit₹ 30,000/-",Built Up area: 1050 (97.55 sq.m.)  sq.ft.,Unfurnished,Family Only," in Matoshree, Bhosari, , Pune, Maharashtra",2nd   of 3 Floors,South-East,,,,1 Open,,,None,0 Months,Charges not included,None,5 to 10 Year Old
7500,1,2,Not given,1,"Deposit₹ 20,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,Family Only," in On request, Katraj Kondhwa Road, , Pune, Maharashtra",Ground of 1 Floors,,,,,1 Open,,,11 Months,1 Months,Charges not included,None,1 to 5 Year Old
8000,1,1,Not given,,"Deposit₹ 25,000/-",Super Built up area 650(60.39 sq.m.)Built Up area: 550 sq.ft. (51.1 sq.m.)Carpet area: 500 sq.ft. (46.45 sq.m.)  sq.ft.,Unfurnished,All," in Harshad Apartment, Hadapsar, , Pune, Maharashtra",1st   of 2 Floors,North,Mosaic,,,2 Open,,,11 Months,1 Months,Charges included,None,10+ Year Old
"10,000",1,1,Not given,1,"Deposit₹ 25,000/-",Plot area 600(55.74 sq.m.)Built Up area: 500 sq.ft. (46.45 sq.m.)Carpet area: 490 sq.ft. (45.52 sq.m.)  sq.ft.,Semifurnished,All," in Kharadi, , Pune, Maharashtra",,North-East,Marble,,,,,Yes,11 Months,2 Months,Charges not included,None,0 to 1 Year Old
"18,000",3,3,Not given,3,,Super Built up area 1236(114.83 sq.m.)  sq.ft.,Unfurnished,All," in Tanish Orchid, Charholi Kurd, , Pune, Maharashtra",6th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
,,,Not given,0,,None,,None,,,,,,,,,,,,,,
"18,000",3,3,Not given,3,,Super Built up area 1236(114.83 sq.m.)  sq.ft.,Unfurnished,All," in Tanish Orchid, Charholi Kurd, , Pune, Maharashtra",6th   of 11 Floors,,,,,1 Covered,,,None,0 Months,Charges included,None,0 to 1 Year Old
"20,000",1,1,Not given,,Deposit2 months rent,Built Up area: 600 (55.74 sq.m.)  sq.ft.,Semifurnished,All," in Shaniwar Peth, , Pune, Maharashtra",2nd   of 3 Floors,,,,,1 Covered,,,None,0 Months,Charges not included,None,10+ Year Old
6000,1,1,Not given,1,Deposit3 months rent,Carpet area: 585 (54.35 sq.m.)  sq.ft.,Unfurnished,Family Only," in Siddhivinayak Society, Ambegaon Kh, , Pune, Maharashtra",2nd   of 5 Floors,,,,,,,,None,1 Months,Charges included,None,0 to 1 Year Old
8000,1,1,Not given,,,Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,All," in Orient Villa Society, Gadital, , Pune, Maharashtra",2nd   of 2 Floors,West,Ceramic,,,"1 Covered, 1 Open",,,None,0 Months,Charges not included,None,5 to 10 Year Old
"18,000",,,Study Room,0,"Deposit₹ 60,000/-",Plot area 480(44.59 sq.m.)  sq.ft.,Furnished,Family Only," in Beharay Pleasant Park CHS, Jambhulkar Mala, , Pune, Maharashtra",2nd   of 3 Floors,,Ceramic,Yes,,,,,11 Months,1 Months,Charges not included,None,10+ Year Old
"13,000",2,2,Not given,3,"Deposit₹ 30,000/-",Carpet area: 1000 (92.9 sq.m.)  sq.ft.,Unfurnished,Family Only," in Shalom apartment, Gagan emerlad Kondhwa, , Pune, Maharashtra",1st   of 3 Floors,,Granite,,,1 Covered,,,None,1 Months,Charges not included,None,5 to 10 Year Old
"12,000",1,1,Not given,,"Deposit₹ 12,000/-",Plot area 601(55.83 sq.m.)  sq.ft.,Semifurnished,Bachelors (Women Only)," in Dhanori, , Pune, Maharashtra",,North,Others,,,1 Covered,,,None,0 Months,Charges not included,None,0 to 1 Year Old
"13,000",2,2,Not given,1,"Deposit₹ 25,000/-",Built Up area: 640 (59.46 sq.m.)  sq.ft.,Unfurnished,Family Only," in ITrend Homes, Hinjewadi, , Pune, Maharashtra",8th   of 15 Floors,,,,,,,,36 Months,0 Months,Charges not included,None,Under Construction
9500,1,1,Not given,1,"Deposit₹ 25,000/-",Carpet area: 550 (51.1 sq.m.)  sq.ft.,Semifurnished,"Family , Bachelors (Women Only)"," in Soni Tatvam Park, B.T Kawade Road, , Pune, Maharashtra",1st   of 4 Floors,East,Mosaic,,,1 Open,,,11 Months,1 Months,Charges not included,None,10+ Year Old
9000,1,1,Not given,1,,Carpet area: 550 (51.1 sq.m.)  sq.ft.,Unfurnished,All," in Mangalanad nivas, Near Omkar mitramandal, hingane home colony karvenagar pune, , Pune, Maharashtra",2nd   of 4 Floors,North,Marble,,,,,,12 Months,1 Months,Charges not included,None,1 to 5 Year Old
6500,1,1,Not given,1,,Carpet area: 600 (55.74 sq.m.)  sq.ft.,Unfurnished,Family Only," in siddhivinajay heights, near devyani society,ganganagar main road,ganganagar fursungi pune 412308, , Pune, Maharashtra",5th   of 5 Floors,East,Others,Yes,," Covered,  Open",,,None,1 Months,Charges not included,None,1 to 5 Year Old
"12,000",1,1,Not given,1,"Deposit₹ 40,000/-",Built Up area: 660 (61.32 sq.m.)Carpet area: 400 sq.ft. (37.16 sq.m.)  sq.ft.,Unfurnished,All," in Shivraj Colony, Nakhate Vasti, , Pune, Maharashtra",,West,Marble,,,1 Covered,,,24 Months,1 Months,Charges not included,None,1 to 5 Year Old
